,predict_original_data
5208,824.3500180276839
5209,824.2759417952087
5210,824.16818990819
5211,823.965001552431
5212,823.6953391564359
5213,823.3507101311218
5214,823.0835882055127
5215,822.8641820204517
5216,822.8113345989788
5217,822.7339503557553
5218,822.7116401268036
5219,822.7261383859185
5220,822.7019127916102
5221,822.7482151605373
5222,822.838463004152
5223,822.8031666588178
5224,822.8819927971047
5225,822.9560331612628
5226,823.112759932063
5227,823.261652727164
5228,823.3327905842796
5229,823.3690415763629
5230,823.3802906674499
5231,823.410717905961
5232,823.4170533456878
5233,823.3733455847455
5234,823.309274627855
5235,823.2287576927552
5236,823.1401691901463
5237,823.157999888591
5238,823.1496867726917
5239,823.3186109984849
5240,823.513824636446
5241,823.6215696910335
5242,823.7311211896362
5243,823.8646424225672
5244,823.9628826508734
5245,824.1133666426254
5246,824.2749989409792
5247,824.4471223986736
5248,824.568214999431
5249,824.7026559948133
5250,824.8896151856411
5251,824.9997224420728
5252,825.1532883381137
5253,825.3784573660025
5254,825.5134911752888
5255,825.804754704369
5256,826.1153233480528
5257,826.3186096704243
5258,826.5021740009915
5259,826.5468163899619
5260,826.4522285961077
5261,826.2209356781289
5262,826.0095318254088
5263,825.579734532239
5264,825.2149486860683
5265,824.9263117677069
5266,824.7330777094938
5267,824.6702920927094
5268,824.5826970428338
5269,824.4178749445095
5270,824.3436911263121
5271,824.301775108223
5272,824.2753964738653
5273,824.1477170982207
5274,824.1200170136997
5275,824.0369120540366
5276,823.9621210744411
5277,823.8234210649471
5278,823.7650740983514
5279,823.7665143795778
5280,823.7617981626825
5281,823.7686583627087
5282,823.7566207478337
5283,823.8265766738816
5284,823.97747452727
5285,824.127464762598
5286,824.1636768368357
5287,824.2906439433214
5288,824.3266728844225
5289,824.4275800410339
5290,824.4205666817833
5291,824.3556817930227
5292,824.1984455088109
5293,824.0725060914012
5294,823.8940946991557
5295,823.8459007538784
5296,823.7534751304217
5297,823.6901052264645
5298,823.6532397284375
5299,823.6191579131628
5300,823.6744799417577
5301,823.7846984909078
5302,823.8170204521059
5303,823.8037658104205
5304,823.6875417432533
5305,823.5100023672956
5306,823.296568998378
5307,823.0830001607302
5308,822.9895525457264
5309,822.8370282507256
5310,822.7269811414961
5311,822.5923453153225
5312,822.5793193071357
5313,822.5757608843011
5314,822.7730791775804
5315,822.9094958359085
5316,822.9787788463915
5317,823.0042867529866
5318,823.1800421255483
5319,823.3909495672425
5320,823.3587063708818
5321,823.4023054654064
5322,823.44375688741
5323,823.4539659667346
5324,823.625401148493
5325,823.840365065363
5326,823.892458022712
5327,824.2052780984009
5328,824.6495035789093
5329,824.9869958095367
5330,825.4478878588624
5331,825.9392770272889
5332,826.37751305568
5333,826.8832300220819
5334,827.2891661574192
5335,827.7313078181478
5336,828.2265339561761
5337,828.7673305748152
5338,828.9898649227282
5339,829.2025996402973
5340,829.2972402895372
5341,829.3475291432242
5342,829.3652839247197
5343,829.1393558850713
5344,829.0048929888328
5345,829.0738577962962
5346,829.17723027538
5347,829.3190698357181
5348,829.5732961283131
5349,829.8760639025463
5350,830.0594295939868
5351,830.4835021157461
5352,830.722525616582
5353,830.840244725799
5354,830.9015242425671
5355,830.4350613544892
5356,829.9918862069063
5357,829.6467167912714
5358,829.1438177120895
5359,828.6371849093941
5360,828.0204218121748
5361,827.513288675546
5362,827.1730134890091
5363,826.8525213210097
5364,826.724259001916
5365,826.4953440116468
5366,826.4468189630143
5367,826.3025586403238
5368,826.2268463521788
5369,826.1161486814732
5370,826.1669917480451
5371,826.0824935786329
5372,825.9288863142648
5373,825.8229524974581
5374,825.686228613536
5375,825.6701153025414
5376,825.6282831205767
5377,825.7732218080362
5378,825.8920481926968
5379,826.1260247549192
5380,826.5245395847335
5381,826.8449310123067
5382,827.2130152111474
5383,827.5755421688788
5384,827.8967148551915
5385,828.3615418245453
5386,828.7006082215914
5387,829.0391389019558
5388,829.3629888650911
5389,829.7599522125706
5390,830.1049912444432
5391,830.3237091359543
5392,830.339836852085
5393,830.3717530381442
5394,830.2172886980158
5395,829.8798789549224
5396,829.3972816080956
5397,828.9224020979368
5398,828.615748390841
5399,828.4069813443839
5400,827.9408837617566
5401,827.4423435562826
5402,827.0023043047614
5403,826.9395389130759
5404,826.6252475880531
5405,826.4948499650286
5406,826.2435831136694
5407,826.1167974470482
5408,826.132266253368
5409,826.3032357140253
5410,826.3568267061431
5411,826.3320447003953
5412,826.4037896322235
5413,826.3377439946859
5414,826.2701344372613
5415,826.1665715564206
5416,826.1322151455594
5417,826.1816155132284
5418,826.2081229827199
5419,826.2317406429389
5420,826.1743373771496
5421,826.1912071468735
5422,826.4398994943011
5423,826.7006270111957
5424,826.6077502074439
5425,826.5899915720332
5426,826.6242171148446
5427,826.5871363757226
5428,826.641241915511
5429,826.4134641773484
5430,826.2033127631795
5431,826.2188052078102
5432,826.0949041215815
5433,825.7765307596035
5434,825.6216401548832
5435,825.2727927987479
5436,825.2563664754157
5437,825.2860956109511
5438,825.0962469573028
5439,825.030368702181
5440,825.1575604475744
5441,825.2578714085233
5442,825.5243683742063
5443,825.7458308696828
5444,825.882191148029
5445,826.1347208107464
5446,826.3599202360841
5447,826.5823214335858
5448,826.8367055072755
5449,827.0289212910085
5450,827.2978408304849
5451,827.7244745868362
5452,828.0944377184948
5453,828.3859416598524
5454,828.6536168388726
5455,828.939621968612
5456,829.000680044792
5457,829.0833752779959
5458,828.9348079725319
5459,828.8565775245256
5460,828.9943852032981
5461,829.0772490969692
5462,828.9811366871801
5463,829.1526188990798
5464,829.2890590122161
5465,829.3694456270989
5466,829.4136645718462
5467,829.4662034011175
5468,829.413295628368
5469,829.2854260983481
5470,829.3895697932595
5471,829.2879585408502
5472,829.1052810342402
5473,828.906819007197
5474,828.7786568496538
5475,828.7032450721948
5476,828.5397495299609
5477,828.6576593131198
5478,828.3822220569866
5479,828.436640130441
5480,828.3875723274251
5481,828.4209917027393
5482,828.285928520253
5483,828.1816789355601
5484,827.9854145233367
5485,827.8482799431275
5486,827.7662334649626
5487,827.5867400793258
5488,827.3943332052296
5489,827.3742917464576
5490,827.2238440583316
5491,827.1556005957193
5492,827.0538430360759
5493,827.0368768388706
5494,826.8056764437749
5495,826.9171295048826
5496,826.919091128683
5497,827.0548476905844
5498,827.3418243394954
5499,827.6664066270231
5500,827.9312556687913
5501,828.2804823716391
5502,828.6957712354545
5503,828.9899206239095
5504,829.2058931428376
5505,829.1672801519148
5506,829.2308770528014
5507,829.501275640841
5508,829.7333074171297
5509,829.9033204676482
5510,829.8798468093978
5511,829.8699172530515
5512,830.2058065296644
5513,830.4602921204718
5514,830.6436114398645
5515,830.6716713114654
5516,830.562005102936
5517,830.6970947071134
5518,830.8666320383417
5519,830.8871391356528
5520,830.6008534095989
5521,830.0883294960286
5522,829.464250902264
5523,828.877861011962
5524,828.1472018926792
5525,827.4273462899645
5526,826.6454076485334
5527,826.2025786850628
5528,826.0745571193987
5529,826.1668259994336
5530,826.1206879367138
5531,826.2749657385388
5532,826.200761129327
5533,826.3729137637139
5534,826.4743501420484
5535,826.3134223682506
5536,826.1819766600372
5537,826.0717857647489
5538,825.9228273590944
5539,825.777492735772
5540,825.8536989148034
5541,825.9337760447875
5542,826.0142896896881
5543,826.1913698376937
5544,826.2637727701749
5545,826.217343102748
5546,826.3893098445711
5547,826.5194520038474
5548,826.3866754620562
5549,826.3598466102352
5550,826.4261523364767
5551,826.4669595377662
5552,826.7540326791893
5553,826.9690782723801
5554,827.1221144751058
5555,827.405551448401
5556,827.7356234907921
5557,827.7738310724786
5558,827.9334216949563
5559,828.1193349561994
5560,828.083353575258
5561,827.9845951782503
5562,827.8342747435033
5563,827.6709270269411
5564,827.6512280596698
5565,827.4836800247755
5566,827.3377226583104
5567,827.136186715104
5568,826.8875469678354
5569,826.472259192166
5570,826.2469576650526
5571,826.082372730405
5572,825.6090419698868
5573,825.6867183854872
5574,825.5234900140443
5575,825.5743574090469
5576,825.7770612545173
5577,825.9265500630999
5578,825.9902991264223
5579,826.0527672406994
5580,826.0792312116904
5581,826.1803022700773
5582,826.0940053356492
5583,826.1173179740764
5584,826.0890101756726
5585,826.1568263303071
5586,826.1847072056073
5587,826.1997245285864
5588,826.2440877810221
5589,826.2162309114116
5590,826.3294835896277
5591,826.2677498250276
5592,826.2605312606316
5593,826.3047423880067
5594,826.2928791953585
5595,826.2690294522196
5596,826.2516889554108
5597,826.2593239924274
5598,826.2173280649823
5599,826.4590639265086
5600,826.5663895807052
5601,826.5997430907096
5602,826.7864122353864
5603,826.6957684647674
5604,826.6307423999662
5605,826.5711942018423
5606,826.5508283240198
5607,826.6554499655238
5608,826.6383508031157
5609,826.6832874055638
5610,826.5870736145514
5611,826.4391316114267
5612,826.2981724633256
5613,826.0733436351602
5614,825.7899022625504
5615,825.8401888143538
5616,825.7309371467679
5617,825.5909176164354
5618,825.495357878701
5619,825.4457101848257
5620,825.3358667638752
5621,825.5102279791925
5622,825.4326854970603
5623,825.4945929543561
5624,825.3680570270527
5625,825.4614116310038
5626,825.5555685554505
5627,825.5848750449065
5628,825.7582919746301
5629,825.7922484644241
5630,825.8786422585283
5631,826.0733635605475
5632,826.1840368305219
5633,826.5127679489424
5634,826.7900747086544
5635,827.3965147521066
5636,827.6303590752179
5637,827.9785691950318
5638,828.2372296773402
5639,828.4172984848451
5640,828.7254407573147
5641,828.6406541365218
5642,828.6054736512428
5643,828.3966862628871
5644,828.2790011482391
5645,828.2787851053713
5646,828.3890889528396
5647,828.3023867344482
5648,828.3698759360587
5649,828.5611129741194
5650,828.3417896829715
5651,828.3620511373227
5652,828.0663397801017
5653,827.9837154853235
5654,827.8207548315562
5655,827.5949252633039
5656,827.2684966322963
5657,827.0873068727043
5658,827.059552239891
5659,826.9207946432093
5660,826.8670798382086
5661,826.9503795826837
5662,827.0406055528648
5663,827.1712062608196
5664,827.4315767396204
5665,827.5234576894752
5666,827.6529885843503
5667,827.6840208309028
5668,827.6493495522029
5669,827.4700037315613
5670,827.262989292262
5671,827.1008832006765
5672,826.9955033935107
5673,826.9191582694411
5674,826.7461883020752
5675,826.5885952034841
5676,826.4933622778631
5677,826.4422994266406
5678,826.3746924260514
5679,826.2883730024275
5680,826.1729881319793
5681,826.1644862961787
5682,826.2085216770183
5683,826.290848255418
5684,826.5130783700926
5685,826.4760325575976
5686,826.694390845728
5687,826.7298406655106
5688,826.8568259946982
5689,826.8644411323066
5690,827.0279071864977
5691,826.9464190943875
5692,827.2224258327011
5693,827.3929063580503
5694,827.7005614130779
5695,827.8881469994681
5696,827.8853445828051
5697,828.0240669581343
5698,828.2622668824611
5699,828.5489013571695
5700,828.6950295201417
5701,828.77875355083
5702,828.7112062109863
5703,829.0214788053078
5704,829.4571084763221
5705,829.8211843342061
5706,829.8730555122826
5707,829.9131264136884
5708,830.1606824736838
5709,830.4314617641861
5710,830.7185504147775
5711,830.9200520661785
5712,830.9873970766805
5713,831.0982737005725
5714,831.1410671800905
5715,830.7668750731867
5716,830.7511340993941
5717,830.6073671306999
5718,830.2315632830428
5719,829.8939698626967
5720,830.1902301259033
5721,829.9625264689271
5722,830.3328803941213
5723,830.579111291338
5724,830.6259760835145
5725,830.9865571737726
5726,831.2811054632919
5727,831.5666262130987
5728,831.5896262855335
5729,831.5672076890091
5730,831.6489200549289
5731,831.5274053468792
5732,831.7487242336782
5733,831.6647101623404
5734,831.572617784931
5735,831.7143826351434
5736,831.6823468148413
5737,831.4222304691385
5738,831.4837762683334
5739,831.3858083162913
5740,831.4144593303827
5741,831.3142797100795
5742,831.3135928175253
5743,831.1033899131545
5744,831.0106394318944
5745,830.9780233738512
5746,830.984113739806
5747,830.8809316622571
5748,830.8189311789235
5749,830.9908376228975
5750,831.1682274658657
5751,831.3351957376899
5752,831.4432014052869
5753,831.5232645860744
5754,831.8006437272043
5755,832.1757663644511
5756,833.6083329341443
5757,834.8998729330822
5758,835.1698615289721
5759,835.315477096343
5760,835.6282616557952
5761,836.622391484314
5762,837.6403640107789
5763,838.0975864874015
5764,837.1771357122797
5765,836.9115057948425
5766,838.0896106802936
5767,839.6048394246295
5768,840.0621554515478
5769,839.9621192963582
5770,839.66328136264
5771,840.3291059105093
5772,840.9682213733763
5773,840.4107352114115
5774,840.2253689005153
5775,840.6309933655199
5776,842.3031323633663
5777,843.1760921391086
5778,843.2455197297775
5779,843.5912468240249
5780,843.5060206653327
5781,843.4659654827533
5782,843.1123191726052
5783,842.4293706406698
5784,840.6256738304606
5785,839.7224385960801
5786,838.5323270643283
5787,838.1443091692371
5788,838.0995783701803
5789,838.1066136013345
5790,838.6817920129458
5791,839.4363881998784
5792,840.2657903710991
5793,840.8445171271251
5794,840.9742956371646
5795,840.5272588509723
5796,839.5569510332214
5797,837.936019123797
5798,836.4687687358203
5799,835.0973418765774
5800,833.9307107648858
5801,833.4522472026367
5802,833.0725459996246
5803,833.2139937023329
5804,833.3133790278707
5805,833.8146224508672
5806,834.0229568022199
5807,834.0400547567673
5808,834.7596497943414
5809,835.0797815908036
5810,835.8263030614229
5811,836.0148770921422
5812,836.4755925374558
5813,837.1020742032324
5814,836.118687575989
5815,835.3238904896014
5816,834.0038543248919
5817,832.8538525299998
5818,832.130423815769
5819,831.8398633040329
5820,831.3263177090297
5821,830.9821467812465
5822,830.6610985009596
5823,830.3899568371895
5824,830.2617103260861
5825,830.099555696468
5826,830.1499324642431
5827,830.0698396383293
5828,829.940511549291
5829,830.0473358002575
5830,830.0095344111796
5831,829.751419562175
5832,829.5681781483072
5833,829.4239341085031
5834,829.4397181159944
5835,829.69418166362
5836,830.1326410250672
5837,830.3554284722999
5838,830.6515609378358
5839,830.963769665138
5840,831.4170107454662
5841,831.9333028994969
5842,832.3220146415058
5843,832.5824099795908
5844,833.2180081300445
5845,833.6635647430395
5846,834.0533793796737
5847,834.2685469335972
5848,834.2076416959834
5849,833.2421579783488
5850,832.7668791926866
5851,831.9345158947757
5852,830.8982019543373
5853,830.331472280449
5854,829.861521707094
5855,829.5379801504871
5856,829.2961796824031
5857,829.240096358189
5858,829.1209785553741
5859,829.0094037525956
5860,828.7931788216362
5861,828.5090098398186
5862,828.4658018292782
5863,828.2185088852228
5864,828.0706136094701
5865,828.0382564495835
5866,827.8591148538394
5867,827.85191434286
5868,827.6897701777038
5869,827.627123182733
5870,827.2461653666875
5871,826.8818210051073
5872,826.5887007604146
5873,826.03028226868
5874,825.7086005009832
5875,825.4375976349459
5876,824.9777256304226
5877,824.711767152364
5878,824.4821991249177
5879,824.2875595451392
5880,824.1400620415587
5881,823.9804592288685
5882,823.807697337303
5883,823.6080328825565
5884,823.4379321327834
5885,823.2290475632167
5886,823.1935928534022
5887,823.0918271701549
5888,823.0411663899147
5889,823.0241480063141
5890,823.123709741192
5891,823.416820703197
5892,823.8051206122751
5893,824.0165214579905
5894,824.147013496117
5895,824.3481114808876
5896,824.3924088915289
5897,824.6120432625877
5898,824.7233548102048
5899,824.6836073857756
5900,824.7119386187663
5901,824.6693144206549
5902,824.7200769810131
5903,824.7877564567107
5904,824.7519030278818
5905,824.3643540391911
5906,824.1279653912712
5907,823.7989097837052
5908,823.4600230023965
5909,823.2609098554403
5910,822.8763545055434
5911,822.5262064354799
5912,822.4406524588936
5913,822.2787302773759
5914,822.1643820357402
5915,822.0711367891791
5916,821.9232234022414
5917,821.8576900607878
5918,821.6942141123155
5919,821.5477002150092
5920,821.3723782684683
5921,821.1659391025735
5922,821.0138705430905
5923,820.8221586357972
5924,820.7003024047001
5925,820.5654018765949
5926,820.6757186861909
5927,820.6381704333418
5928,820.7766356327284
5929,820.9087631311929
5930,821.0467689694613
5931,821.1506079559535
5932,821.2521147636563
5933,821.3471816952062
5934,821.3099650779039
5935,821.2494065333218
5936,821.23208472637
5937,821.0564479008035
5938,820.9839263534328
5939,820.8824856887585
5940,820.7775451188795
5941,820.6965888658143
5942,820.6186260022563
5943,820.5168842859125
5944,820.4389264495077
5945,820.3193557339227
5946,820.1700208760443
5947,820.0650957114807
5948,819.9598568467263
5949,819.9635955987513
5950,819.961249246846
5951,819.9829814529386
5952,820.1227953250329
5953,820.2870911989435
5954,820.4636881156407
5955,820.6428373342546
5956,820.6773905691506
5957,820.7504330876668
5958,820.686243736877
5959,820.6824883353809
5960,820.5608769782252
5961,820.4329969039393
5962,820.4768816388857
5963,820.3930604614563
5964,820.3040558707601
5965,820.2985173604045
5966,820.2154533480721
5967,820.2258278995145
5968,820.2764431199541
5969,820.3860657589454
5970,820.305839342679
5971,820.3452843566489
5972,820.4632396681984
5973,820.5456946566404
5974,820.5832836147723
5975,820.6229620221418
5976,820.4757232586086
5977,820.4438986224535
5978,820.4590035154811
5979,820.4759874443131
5980,820.2769820350884
5981,820.1526680455447
5982,820.2027694162385
5983,820.1597872477134
5984,820.1810726919325
5985,820.2473524835018
5986,820.135718383444
5987,820.1718707780955
5988,820.3099676557954
5989,820.5496500463216
5990,820.7527395848768
5991,821.1385898862972
5992,821.2250187994472
5993,821.324259607724
5994,821.4047421898973
5995,821.377219876934
5996,821.3008067016111
5997,821.2691681342671
5998,821.2840065067481
5999,821.3911491948347
6000,821.5558464038174
6001,821.5747625040026
6002,821.8994149169226
6003,822.2897111931134
6004,822.2843257203981
6005,822.2853116460058
6006,822.2785275311951
6007,822.1444304912023
6008,822.1747417195824
6009,822.1787316038531
6010,822.3039965332191
6011,822.573345759646
6012,822.6623255108661
6013,822.8663537294113
6014,822.9429961945787
6015,823.1790600665104
6016,823.1121118497227
6017,823.2184181474172
6018,823.1350671347647
6019,823.0082414644985
6020,822.8946807221937
6021,822.6943596141524
6022,822.6756901087481
6023,822.7263374389444
6024,822.8178762468899
6025,822.8329952506351
6026,822.9480112030514
6027,822.9497668413035
6028,823.0777990597827
6029,823.223710817958
6030,823.2637366955522
6031,823.426603970253
6032,823.5456384584206
6033,823.4784316003764
6034,823.3275664437913
6035,823.2980762437644
6036,823.1367998971555
6037,823.075572056384
6038,822.9681625106459
6039,822.7531040706591
6040,822.5847397356188
6041,822.4781740759773
6042,822.4578108719526
6043,822.4805114928479
6044,822.5217630383113
6045,822.699692373441
6046,823.004715185885
6047,823.3633347691589
6048,823.4719105214398
6049,823.6534236091652
6050,823.7431491382405
6051,823.9079288066387
6052,824.002452662009
6053,823.802656057047
6054,823.6749203841631
6055,823.6310774543837
6056,823.6945848579776
6057,823.8464835777536
6058,823.9730928404153
6059,824.1135937445289
6060,824.4017115395153
6061,824.69441941864
6062,824.8464406341325
6063,825.0942269050911
6064,825.2489401334406
6065,825.4700899543698
6066,825.5986004441866
6067,825.651550046674
6068,825.6680921149241
6069,825.7318739747915
6070,825.7650045796383
6071,825.8703720000699
6072,825.9467223590303
6073,826.0945611641105
6074,826.3654538653664
6075,826.9034824602878
6076,827.2112711923926
6077,827.1793088220388
6078,826.4636580068408
6079,826.5217271118934
6080,826.9295715492727
6081,827.8061888554698
6082,828.6433920113544
6083,829.287182388831
6084,829.7611577386614
6085,831.4926653585301
6086,832.3688700435596
6087,831.5922553290752
6088,830.1705170418352
6089,828.6620525918217
6090,826.8171337019667
6091,825.4997171649181
6092,825.9029445199185
6093,826.3678823738104
6094,826.5802660801243
6095,826.6883786366109
6096,826.6756310522064
6097,828.8548159847805
6098,830.4573136664933
6099,830.686836999511
6100,831.0343144930326
6101,832.914140141798
6102,835.8497693905531
6103,838.5801047333657
6104,838.2111463116485
6105,836.7906438749462
6106,837.5172741054884
6107,836.6084284229291
6108,835.2637161412999
6109,833.0245567316883
6110,830.6775193975614
6111,830.313413494556
6112,829.6963456983023
6113,829.2166039531066
6114,828.6691627985535
6115,828.0190057991372
6116,828.0300894899161
6117,828.2127441689648
6118,828.7611838961406
6119,829.0622709116283
6120,830.3006218613446
6121,832.3718516660983
6122,834.5437024612318
6123,834.8415583642819
6124,834.5127087044281
6125,834.7954602353392
6126,834.2300942431038
6127,833.8280644809097
6128,832.1850897833126
6129,830.3075614614523
6130,829.1901247507632
6131,829.7837496079386
6132,831.4701270399205
6133,833.6009708620642
6134,837.7775848718937
6135,843.0205340787754
6136,853.0802486458635
6137,864.66020814825
6138,875.8142129031562
6139,880.5155638064222
6140,878.8858386262614
6141,874.6203273699991
6142,869.2256030799605
6143,860.2561787646648
6144,851.4976764844873
6145,844.6441202916078
6146,839.6941174378419
6147,838.4169493569588
6148,838.094627575957
6149,837.8241392995145
6150,837.5378287945996
6151,837.3516182803688
6152,836.8310199826253
6153,836.6985026947432
6154,836.4358433463909
6155,836.2593061358508
6156,836.0923182284099
6157,835.6364514505722
6158,834.7744346497518
6159,833.9706557225298
6160,832.9224320516789
6161,832.1119813979512
6162,831.1792858550386
6163,830.4098167098768
6164,829.4016589371178
6165,828.8623043962712
6166,828.4345987155639
6167,828.2223689757707
6168,828.0927317533648
6169,827.7626095802145
6170,827.381586850785
6171,827.1188683492842
6172,826.7372348140511
6173,826.4549581007681
6174,826.0547355867214
6175,825.8274294994782
6176,825.5492872374099
6177,825.5007873742143
6178,825.4259392731489
6179,825.4208109756272
6180,825.3848443779767
6181,825.4488258302661
6182,825.4528637652072
6183,825.5521437125199
6184,825.7850514633647
6185,825.9772633595303
6186,826.3066038466817
6187,826.5950632432365
6188,826.8159190670407
6189,827.0365611814997
6190,827.29601760957
6191,827.459235148266
6192,827.6850560005737
6193,827.7382140185242
6194,827.9248084976582
6195,828.1333317493236
6196,828.2475710033258
6197,828.5457928678991
6198,828.6257973656186
6199,828.8073787686508
6200,828.9374955765052
6201,829.2334350463713
6202,829.5216191280778
6203,830.1124059612235
6204,830.5589112546469
6205,831.3285624710859
6206,832.0139864575398
6207,832.5696127571628
6208,832.7248757094764
6209,832.3664185439995
6210,831.8069557260529
6211,830.9389626010764
6212,830.0399085981118
6213,829.1891940059368
6214,828.446883511592
6215,827.7870997320124
6216,827.4562974243977
6217,827.2819569618977
6218,827.4370244220762
6219,827.7246958737285
6220,828.0050229754394
6221,827.9811588653574
6222,828.0630202695853
6223,828.2168310300119
6224,828.1236721051969
6225,828.121693481472
6226,828.1213332772159
6227,828.0463100260215
6228,827.898447383384
6229,828.085606695672
6230,828.1771513145274
6231,828.3974245674714
6232,828.5645658462892
6233,828.7222407316292
6234,829.2603764371894
6235,829.9603292996804
6236,830.6743244601221
6237,831.3870455494969
6238,832.1321890194006
6239,832.656682850795
6240,833.4909460088818
6241,834.3121606471711
6242,834.6860813753502
6243,835.4716634691945
6244,835.9988725283135
6245,836.4625375419795
6246,836.6807259707559
6247,837.2163803892657
6248,837.4224712702668
6249,837.7843395360044
6250,837.9428653963714
6251,837.650505302868
6252,837.9190107923507
6253,838.4451088570265
6254,838.9001435725581
6255,838.7496400373827
6256,838.9182670875016
6257,838.6953542576379
6258,838.5573074249172
6259,838.0739964884028
6260,837.3244430441565
6261,836.2769004847986
6262,835.6889606758302
6263,834.9912467266997
6264,833.9941341640039
6265,833.0911536689866
6266,832.478290460531
6267,832.0641542385647
6268,831.6700105148442
6269,831.2143748361103
6270,830.692589576679
6271,830.0880609822032
6272,829.7626189307097
6273,829.0499369524788
6274,828.7853887825966
6275,828.486118961025
6276,829.3114622053643
6277,830.7706095847832
6278,830.7595236057256
6279,829.8467970178076
6280,830.4086516572689
6281,829.1282274665087
6282,828.3619212047573
6283,827.7887608238059
6284,825.8171959242267
6285,824.4521622593131
6286,824.9230924502165
6287,825.0858478181981
6288,825.1855450454651
6289,825.4586338925903
6290,825.4120375610285
6291,825.4102360747778
6292,825.4345596169443
6293,825.4239533749566
6294,825.2675729863258
6295,825.0381779314096
6296,825.5790416439703
6297,825.6771092021049
6298,825.7110964395936
6299,825.841590351564
6300,825.8097590645667
6301,825.4690266434518
6302,825.0098397610595
6303,824.3451717020544
6304,824.0269369067299
6305,823.7579082580253
6306,823.7468293086266
6307,823.8744036527165
6308,824.3573507741297
6309,825.4499850425468
6310,826.9525698728054
6311,828.582434760189
6312,830.3160645359292
6313,830.9053213088147
6314,831.9381899204903
6315,832.6186215125008
6316,832.3688161114189
6317,830.7952258358288
6318,828.7618936860366
6319,827.1695102187405
6320,826.4198148655861
6321,825.5554222085887
6322,824.6499166810287
6323,823.7752387030822
6324,823.6294820814973
6325,824.3705460535862
6326,824.8240525171395
6327,824.5793365315686
6328,825.367158978789
6329,824.7792877273074
6330,824.8664137575382
6331,825.2423132648797
6332,824.7187355151399
6333,824.6597447957262
6334,823.9733851240424
6335,823.8929639391703
6336,823.7318993749433
6337,823.904707701004
6338,824.7544332583726
6339,825.4666913302488
6340,826.3241888589739
6341,826.3554311632198
6342,826.6332964642827
6343,827.099631102891
6344,827.1029460582361
6345,822.4272534251728
6346,822.4141921357741
6347,822.1088012299022
6348,822.0487364766725
6349,822.1381197961667
6350,822.2224581900026
6351,822.316429788744
6352,822.5271497265462
6353,826.5669108079928
6354,826.4723846340602
6355,826.2850038235622
6356,826.3525952959269
6357,826.4159595524557
6358,826.5318305620422
6359,826.8954087629015
6360,827.1262217969506
6361,827.397913473645
6362,827.7090137455607
6363,827.8707240601626
6364,827.7944779903482
6365,827.7408105447307
6366,827.4801574075475
6367,827.1463997778094
6368,826.765447447939
6369,826.2842712602267
6370,825.9838072282256
6371,825.8168965183368
6372,825.5613045474511
6373,825.363961966906
6374,825.3951707814196
6375,825.3506290732286
6376,825.3229122768962
6377,825.3785636433877
6378,825.4505418308341
6379,825.4508260423983
6380,825.4715155105896
6381,825.5060501917324
6382,825.3596038807674
6383,825.0750637013278
6384,824.7966172308919
6385,824.4826315707894
6386,824.0868353471253
6387,823.8031337502815
6388,823.447962127128
6389,823.0297068486084
6390,822.861108536171
6391,822.7653263645587
6392,822.6904408904959
6393,822.5793925517357
6394,822.5496617073386
6395,822.4095307184496
6396,822.3881788937389
6397,822.3158305674864
6398,822.3065879085281
6399,822.1990659268935
6400,822.1301966755142
6401,822.0843400678992
6402,822.0921260078985
6403,822.1212650302101
6404,822.2481825895769
6405,822.323708174339
6406,822.41997865793
6407,822.5363476057996
6408,822.6433553313573
6409,822.7050663382366
6410,822.8210916189686
6411,822.7763699717647
6412,822.7516255344867
6413,822.7640180839911
6414,822.6997074308234
6415,822.724231537558
6416,822.7098305623598
6417,822.7138480884483
6418,822.7643797387648
6419,822.8698766076678
6420,822.9599111712884
6421,823.004581578359
6422,823.1091274342239
6423,823.1449932814311
6424,823.2606744263388
6425,823.2954511919506
6426,823.3970244425818
6427,823.5515573582641
6428,823.6983911981076
6429,823.774963124515
6430,823.9986644049516
6431,824.1880442842092
6432,824.4211116845453
6433,824.6070489755781
6434,824.8392688593624
6435,825.1206069322523
6436,825.368569586007
6437,825.5963967928014
6438,825.762557564853
6439,826.0782021204591
6440,826.3106120946616
6441,826.494195358089
6442,826.6430707138152
6443,826.5372539863479
6444,826.5361542633632
6445,826.4797976759235
6446,826.6716793282037
6447,826.9010991930182
6448,827.0500894734957
6449,827.3831731754038
6450,827.7215436382867
6451,828.0599286122072
6452,828.3611637761377
6453,828.3977052086368
6454,828.173227197924
6455,828.0907531078153
6456,828.2425147025941
6457,827.9589630479137
6458,827.8700872913921
6459,827.6797324738449
6460,827.472090176052
6461,827.5750942069867
6462,827.5795662080535
6463,827.6585014021443
6464,828.2031300715347
6465,828.7240371507661
6466,829.9128748154062
6467,831.5204246333986
6468,832.9713290111566
6469,834.1836100730467
6470,835.823480924205
6471,837.527415947016
6472,839.9401591130539
6473,841.5284550745807
6474,842.9701873229048
6475,844.0345996209599
6476,846.5589180449742
6477,848.834484305992
6478,849.5977569957772
6479,850.040987629514
6480,851.8249263072473
6481,853.4199283498845
6482,854.0509641782301
6483,854.4501091809974
6484,852.0310332013161
6485,849.6116415652868
6486,849.8691478590442
6487,850.8117951591672
6488,849.4328807194497
6489,848.0443425529382
6490,848.8952074246557
6491,850.0766998799648
6492,850.9643451165452
